dev,singletons,controls,offset
22.713140347854278,13689319,68446672,230
21.660191118012335,13689342,68446789,-230
22.727525828581747,13689318,68446668,231
37.02726789882081,13689343,68446789,-231
14.967269869204301,13689315,68446665,232
27.4675577427397,13689343,68446784,-232
27.89177993341582,13689314,68446667,233
35.243271254658794,13689342,68446785,-233
10.969230389400536,13689311,68446667,234
7.4838948579192675,13689341,68446783,-234
10.901388560864547,13689313,68446664,235
5.208396985701256,13689340,68446778,-235
29.957869168442812,13689313,68446663,236
22.470388644707327,13689341,68446781,-236
21.521938014563602,13689309,68446662,237
23.378118798780633,13689341,68446776,-237
17.232038227073645,13689311,68446661,238
8.389442460028022,13689340,68446778,-238
23.030533865734014,13689312,68446661,239
39.24640795992855,13689341,68446778,-239
5.685582931922681,13689309,68446661,240
4.87215566185273,13689341,68446776,-240
13.255533371164802,13689308,68446660,241
27.94227739572034,13689339,68446775,-241
9.893269780018272,13689308,68446657,242
2.640934526688966,13689341,68446776,-242
6.7776515699874835,13689305,68446659,243
28.512220574008552,13689340,68446765,-243
7.518512661960415,13689306,68446658,244
2.5984646808691423,13689340,68446767,-244
10.051156782958572,13689306,68446657,245
5.370621733152348,13689341,68446768,-245
3.022134161297572,13689306,68446656,246
5.7457086766441705,13689338,68446765,-246
11.95448352197127,13689306,68446653,247
18.592883886781237,13689339,68446764,-247
9.682315040820413,13689303,68446646,248
3.357996716657908,13689340,68446764,-248
1.6481624127419394,13689305,68446646,249
6.968603883194646,13689339,68446759,-249
10.921292988830317,13689305,68446644,250
5.6180936521495255,13689340,68446759,-250
5.890614758742487,13689305,68446641,251
27.565584315438173,13689339,68446754,-251
5.948705270268192,13689305,68446641,252
15.690282637384371,13689339,68446756,-252
4.335254471116741,13689305,68446636,253
1.0704553899536222,13689338,68446755,-253
5.4853515479278485,13689306,68446638,254
6.545358883869142,13689339,68446755,-254
14.15402064531736,13689305,68446635,255
10.484922744471874,13689339,68446754,-255
6.94611228493909,13689304,68446632,256
0.8619320317581156,13689339,68446755,-256
10.726837653266102,13689304,68446628,257
6.5478397013246195,13689339,68446752,-257
4.322566408860894,13689304,68446630,258
8.406097058605326,13689339,68446752,-258
9.143017948710593,13689304,68446626,259
16.891386722981224,13689339,68446753,-259
3.959793030419405,13689304,68446622,260
12.861010441762573,13689338,68446752,-260
7.88456230812244,13689305,68446627,261
18.69173800829833,13689337,68446750,-261
11.870615653139396,13689304,68446619,262
7.42960687776133,13689336,68446749,-262
11.999772411306822,13689301,68446620,263
6.034365114858701,13689337,68446751,-263
2.609974379974801,13689303,68446615,264
6.5124533630013275,13689336,68446747,-264
8.546020654607219,13689300,68446617,265
1.0402553040100884,13689334,68446746,-265
3.1539882886991677,13689300,68446613,266
3.986786723228306,13689334,68446748,-266
