dev,singletons,controls,offset
136.26187015108007,3994614,19973142,116
103.18974299530964,3994615,19973159,-116
159.0502045324829,3994614,19973142,117
158.21981294613488,3994615,19973158,-117
133.4641533373615,3994614,19973143,118
138.9766829956361,3994615,19973158,-118
126.78054145070382,3994613,19973142,119
121.3024321660987,3994615,19973158,-119
138.89144580076845,3994612,19973141,120
180.55309407620007,3994613,19973158,-120
149.62051038836398,3994612,19973140,121
143.0510568386453,3994613,19973159,-121
110.32853419147705,3994611,19973140,122
180.1343741463579,3994613,19973159,-122
113.73598217731933,3994612,19973140,123
92.73692464854503,3994611,19973156,-123
77.36916172988367,3994612,19973139,124
112.3205102867887,3994612,19973156,-124
79.67275265228545,3994612,19973139,125
104.65772834597283,3994612,19973156,-125
58.26666169955297,3994612,19973138,126
48.137786072336894,3994611,19973155,-126
88.07448023348934,3994612,19973135,127
96.33044914468337,3994611,19973156,-127
62.79028640429078,3994612,19973132,128
86.66801301606756,3994611,19973156,-128
123.27433285898314,3994610,19973133,129
124.8209995319985,3994611,19973153,-129
123.73960384986003,3994610,19973133,130
139.7950326791415,3994611,19973154,-130
175.71480906778652,3994610,19973133,131
153.28520646379457,3994611,19973153,-131
177.36108195956876,3994609,19973134,132
206.79800917828106,3994611,19973152,-132
77.22532818405307,3994608,19973135,133
125.5369245605525,3994611,19973154,-133
113.83281012345378,3994609,19973135,134
81.07699426112458,3994611,19973154,-134
62.823571154991896,3994608,19973133,135
108.81305873356132,3994611,19973154,-135
57.26998018072754,3994609,19973131,136
104.14619213682363,3994611,19973154,-136
67.08911971354337,3994609,19973131,137
60.01425382709294,3994611,19973155,-137
43.162687631222866,3994608,19973132,138
87.9264489899308,3994609,19973154,-138
74.3572851681306,3994609,19973131,139
47.75963793666597,3994610,19973154,-139
71.87945506202823,3994609,19973131,140
53.6307959306514,3994610,19973152,-140
53.96199292693336,3994607,19973130,141
96.92531859923929,3994609,19973151,-141
92.73502430003919,3994607,19973129,142
42.379159164448055,3994609,19973152,-142
87.24560347827855,3994606,19973128,143
72.63393410787194,3994610,19973151,-143
60.86976503549067,3994605,19973129,144
77.37385817963832,3994608,19973152,-144
36.050095208623134,3994605,19973128,145
40.155412240620535,3994610,19973152,-145
58.745237618210695,3994605,19973129,146
65.3125521193765,3994610,19973152,-146
47.612334849633385,3994605,19973127,147
69.78405335500611,3994610,19973151,-147
40.87787016866281,3994605,19973126,148
50.41253756853348,3994610,19973151,-148
78.05423922353452,3994604,19973126,149
51.46285702710313,3994610,19973148,-149
54.625534645375716,3994604,19973122,150
51.71727138065211,3994610,19973148,-150
84.16675141420228,3994605,19973123,151
70.31685426428248,3994610,19973149,-151
36.02949163552688,3994605,19973118,152
80.14278341344107,3994609,19973149,-152
32.69182079792745,3994605,19973116,153
46.46004548507757,3994610,19973149,-153
33.21504343520519,3994605,19973118,154
31.241340404467337,3994610,19973148,-154
34.02633759160358,3994604,19973117,155
31.594957542741895,3994610,19973148,-155
43.49547215165876,3994605,19973117,156
44.22436408933572,3994610,19973149,-156
37.734840087461805,3994605,19973116,157
48.26457419123858,3994609,19973149,-157
30.48798611353027,3994605,19973116,158
19.87744569411518,3994610,19973149,-158
36.61367363881277,3994605,19973117,159
38.6718162560818,3994610,19973148,-159
52.70494304202066,3994605,19973117,160
39.62461410475771,3994611,19973147,-160
64.88624478644851,3994605,19973114,161
69.1981011346993,3994611,19973147,-161
89.78453804749915,3994605,19973114,162
77.14208963991314,3994611,19973145,-162
69.29033389390497,3994604,19973114,163
95.40108199794759,3994611,19973145,-163
74.48345529509515,3994605,19973113,164
80.09231588937382,3994609,19973145,-164
50.402151538808994,3994605,19973113,165
58.91245764847554,3994611,19973145,-165
113.29792250730407,3994605,19973110,166
53.21695756045847,3994611,19973145,-166
72.091519312331,3994605,19973111,167
66.58400721447742,3994611,19973144,-167
47.23380554585947,3994605,19973110,168
88.2648812473908,3994611,19973143,-168
68.9295204427458,3994605,19973109,169
74.2380294792647,3994610,19973143,-169
67.75274373524917,3994605,19973106,170
81.0853389303411,3994610,19973142,-170
93.3789812086925,3994605,19973105,171
92.86282914812455,3994610,19973141,-171
80.32664687978286,3994605,19973106,172
77.6776375686095,3994609,19973142,-172
49.16114322510657,3994605,19973108,173
68.00344044316626,3994609,19973143,-173
92.58221963641518,3994603,19973105,174
81.02738796867834,3994609,19973142,-174
59.71454726813863,3994603,19973105,175
78.15837301281772,3994609,19973142,-175
49.391697762212516,3994602,19973104,176
54.81061928025974,3994609,19973139,-176
61.548979111289555,3994601,19973104,177
56.88129923690394,3994608,19973141,-177
69.76048427103296,3994602,19973101,178
69.1607806854081,3994609,19973141,-178
92.80235896477916,3994602,19973098,179
102.86460032187097,3994609,19973140,-179
78.58808343014516,3994602,19973098,180
91.26897407296201,3994609,19973138,-180
75.48517683869068,3994602,19973097,181
64.79681552379316,3994609,19973139,-181
72.78776642158027,3994602,19973097,182
84.44975091137167,3994609,19973140,-182
75.33131912966701,3994602,19973094,183
