dev,singletons,controls,offset
372.74033053210223,5990004,29950110,-146
207.43564043570223,5990004,29950116,147
700.5661767484999,5990004,29950110,-147
472.80358948531284,5990004,29950116,148
824.473416849356,5990004,29950104,-148
730.3436700854618,5990004,29950111,149
568.8911204242177,5990004,29950108,-149
674.4726458878631,5990004,29950116,150
447.8355079205421,5990004,29950102,-150
433.17621638555283,5990004,29950116,151
452.0067791573729,5990004,29950103,-151
599.5388331274607,5990004,29950115,152
366.8452432913082,5990003,29950101,-152
621.3794812790875,5990004,29950113,153
136.88141638452544,5990002,29950101,-153
367.52144917876876,5990004,29950116,154
346.3326344538127,5990002,29950099,-154
195.51301086406932,5990004,29950116,155
429.33470904928254,5990001,29950099,-155
164.74865749365267,5990004,29950114,156
485.8555612731343,5990001,29950101,-156
455.88337054135536,5990004,29950116,157
369.9188116517207,5990002,29950095,-157
359.11650227261407,5990004,29950116,158
616.060370290952,5990002,29950099,-158
274.64465439138803,5990004,29950112,159
696.0265086702748,5990001,29950096,-159
500.78500831721703,5990004,29950113,160
596.4125137466726,5990002,29950100,-160
1063.5016854024616,5990004,29950111,161
398.1303293878045,5990002,29950100,-161
658.2549487355773,5990004,29950112,162
184.46364527970945,5990002,29950100,-162
379.40957302859624,5990004,29950110,163
556.4712150543016,5990002,29950097,-163
104.91228132386595,5990004,29950111,164
652.085272672266,5990002,29950099,-164
509.98941734058394,5990004,29950108,165
713.8181987935832,5990002,29950097,-165
759.6055172767374,5990003,29950108,166
543.623395894499,5990002,29950100,-166
366.5358544777846,5990004,29950110,167
596.1211690067739,5990002,29950100,-167
412.1926534841241,5990004,29950110,168
471.73504479677376,5990002,29950098,-168
707.1157730836558,5990004,29950109,169
191.93186454529996,5990002,29950098,-169
173.24047336846797,5990004,29950109,170
327.2916217479742,5990002,29950094,-170
167.85206933401446,5990004,29950110,171
397.5887330832611,5990002,29950096,-171
310.1074493586266,5990004,29950110,172
415.9858088968606,5990002,29950093,-172
380.65880751602344,5990004,29950106,173
327.5079382305803,5990001,29950095,-173
284.95318652730975,5990004,29950108,174
274.5569642739363,5990001,29950096,-174
186.42848840501165,5990004,29950110,175
550.130366562822,5990001,29950095,-175
343.4126287304016,5990004,29950109,176
321.5235768315356,5990001,29950095,-176
400.5873892931577,5990003,29950108,177
82.36485716715652,5990000,29950095,-177
380.0253449590109,5990003,29950109,178
138.22980584402467,5990000,29950095,-178
178.6551573524539,5990004,29950104,179
